Date,fedfunds,vix,vol_spread,Flat,News Sentiment
2004-06-18,1.0021165122534654,16.506475267160248,-6.994584392208664,4.208438814864388,0.2828333535533454
2004-06-21,1.002047792864863,16.466004432121554,-6.912615627027222,4.211086961487227,0.28492397598492486
2004-06-22,1.0019813046725894,16.396002802715888,-6.849867034820651,4.2149478563580605,0.28697963467351284
2004-06-23,1.002566339663191,16.317559488630334,-6.789805142232684,4.217384665980086,0.2884254666648364
2004-06-24,1.0034570618229077,16.26861171326503,-6.717082652811278,4.21779426343904,0.2899287374727542
2004-06-25,1.0049682282477916,16.233591109271984,-6.621396120531318,4.217541197567457,0.29128357851370146
2004-06-28,1.0077290586455507,16.228279596904613,-6.553167525880813,4.218270394938926,0.2921076384844115
2004-06-29,1.0116989786495427,16.20365960701148,-6.492349107788609,4.2163784588505475,0.2926108917131631
2004-06-30,1.023657057780636,16.143149894134904,-6.4448692330815,4.204158119689741,0.2930127616141994
2004-07-01,1.0358762437795943,16.11252749448694,-6.393411347811098,4.191685188777799,0.2933858381801523
2004-07-02,1.0428284613198602,16.07900316311574,-6.342000797482544,4.181890007252493,0.2937548507778522
2004-07-06,1.0511783637950847,16.084555126287416,-6.326351088838208,4.171114128991304,0.29452434305603004
2004-07-07,1.057958430928394,16.075640809639708,-6.330365749071091,4.161986853191145,0.2951051510938324
2004-07-08,1.064518361340396,16.079678531374917,-6.335224107070665,4.153155923803139,0.29587116614510367
2004-07-09,1.07021593804939,16.069948502446593,-6.342846862759551,4.144936401201104,0.29654663381865765
2004-07-12,1.0763778890054418,16.033910448642057,-6.356715765423698,4.136009705235057,0.2972708621154825
2004-07-13,1.081690407943605,15.982808375611953,-6.376303331564978,4.128346889854969,0.2988297228222087
2004-07-14,1.0868304388402876,15.910637740973591,-6.425125688028643,4.121257554676534,0.2998965378370078
2004-07-15,1.0937516753639902,15.871655168887063,-6.442816787866382,4.112125622099462,0.30078340052606206
2004-07-16,1.098500098358785,15.821925049638583,-6.447920247210265,4.102316140487525,0.3012786857596969
2004-07-19,1.1034190307188834,15.800758202741084,-6.467144023755372,4.092175790867607,0.30234250779093347
2004-07-20,1.1081782540936878,15.747810384240479,-6.476003172023167,4.084312773653561,0.3035781188238356
2004-07-21,1.1127829539499046,15.76931050334415,-6.452106458026788,4.077679101268176,0.3047561048990432
2004-07-22,1.11756282960612,15.768683525644756,-6.459830438235313,4.070286765782716,0.3056345575374835
2004-07-23,1.1218628289861396,15.79242807090326,-6.490680754006561,4.063134446283023,0.3060751240121573
2004-07-26,1.1266725794634642,15.841376250188361,-6.5393609833488915,4.056863714306437,0.3054054358717295
2004-07-27,1.131326165897046,15.864384003040486,-6.578992961283916,4.054043403992097,0.30456964047713053
