KYTREASNOX,TIDXFAM,CALDT,TDYTM,TDBID,TDASK
2000003,FIXEDTERM,20210210,9.4084559116438E-02,1.0170312500000E+02,1.0175781250000E+02
2000003,FIXEDTERM,20210211,9.3055533522630E-02,1.0170312500000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210212,1.1993587739951E-01,1.0167187500000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210216,7.1690722271228E-02,1.0169531250000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210217,7.8667904685960E-02,1.0168750000000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20210218,8.9742343094196E-02,1.0167187500000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210219,8.4608740918489E-02,1.0167187500000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210222,7.3132374388244E-02,1.0166406250000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210223,5.9660453689721E-02,1.0167187500000E+02,1.0172656250000E+02
2000003,FIXEDTERM,20210224,9.9768498707593E-02,1.0163281250000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20210225,1.1113646414326E-01,1.0161718750000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20210226,1.0981609661833E-01,1.0175000000000E+02,1.0179687500000E+02
2000003,FIXEDTERM,20210301,7.9970101002349E-02,1.0176562500000E+02,1.0181250000000E+02
2000003,FIXEDTERM,20210302,8.6764554642876E-02,1.0175000000000E+02,1.0180468750000E+02
2000003,FIXEDTERM,20210303,8.1935016568670E-02,1.0175000000000E+02,1.0180468750000E+02
2000003,FIXEDTERM,20210304,8.4874704369200E-02,1.0174218750000E+02,1.0179687500000E+02
2000003,FIXEDTERM,20210305,1.0737804519927E-01,1.0171875000000E+02,1.0176562500000E+02
2000003,FIXEDTERM,20210308,1.2440001581045E-01,1.0168750000000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20210309,8.7962992350308E-02,1.0171875000000E+02,1.0176562500000E+02
2000003,FIXEDTERM,20210310,9.8898986210879E-02,1.0170312500000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210311,9.3993718131417E-02,1.0170312500000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210312,1.1697300753324E-01,1.0167187500000E+02,1.0172656250000E+02
2000003,FIXEDTERM,20210315,9.0177492703037E-02,1.0168750000000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20210316,7.3079762771450E-02,1.0169531250000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210317,6.3972803411183E-02,1.0170312500000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210318,7.5089964960524E-02,1.0168750000000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20210319,7.0002899227501E-02,1.0168750000000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20210322,7.9181113044622E-02,1.0166406250000E+02,1.0171093750000E+02
2000003,FIXEDTERM,20210323,8.2276628638574E-02,1.0165625000000E+02,1.0170312500000E+02
2000003,FIXEDTERM,20210324,9.7774137433490E-02,1.0163281250000E+02,1.0168750000000E+02
2000003,FIXEDTERM,20210325,9.2662829688999E-02,1.0163281250000E+02,1.0168750000000E+02
2000003,FIXEDTERM,20210326,9.9978769815650E-02,1.0162500000000E+02,1.0167187500000E+02
2000003,FIXEDTERM,20210329,7.6103474473136E-02,1.0163281250000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20210330,7.5053061790620E-02,1.0162500000000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20210331,8.0925318189769E-02,1.0176953125000E+02,1.0181640625000E+02
2000003,FIXEDTERM,20210401,9.7341898931617E-02,1.0174609375000E+02,1.0179687500000E+02
2000003,FIXEDTERM,20210402,9.2526700763050E-02,1.0174609375000E+02,1.0179687500000E+02
2000003,FIXEDTERM,20210405,8.5739256898399E-02,1.0173828125000E+02,1.0178906250000E+02
2000003,FIXEDTERM,20210406,5.9281593375752E-02,1.0176171875000E+02,1.0180859375000E+02
2000003,FIXEDTERM,20210407,5.8223875083447E-02,1.0175781250000E+02,1.0180468750000E+02
2000003,FIXEDTERM,20210408,6.1101249560276E-02,1.0175000000000E+02,1.0179687500000E+02
2000003,FIXEDTERM,20210409,1.0352588911887E-01,1.0170312500000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210412,8.2741757907668E-02,1.0170703125000E+02,1.0175781250000E+02
2000003,FIXEDTERM,20210413,8.1732621425618E-02,1.0170312500000E+02,1.0175390625000E+02
2000003,FIXEDTERM,20210414,8.0717722249556E-02,1.0169921875000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210415,8.3718064912734E-02,1.0169140625000E+02,1.0174218750000E+02
2000003,FIXEDTERM,20210416,6.8589657620307E-02,1.0170312500000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210419,7.5555028658030E-02,1.0167968750000E+02,1.0173046875000E+02
2000003,FIXEDTERM,20210420,7.6544156340150E-02,1.0167578125000E+02,1.0172265625000E+02
2000003,FIXEDTERM,20210421,8.7767852374384E-02,1.0166015625000E+02,1.0170703125000E+02
2000003,FIXEDTERM,20210422,7.0333465406544E-02,1.0167187500000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210423,8.3661949624116E-02,1.0165234375000E+02,1.0170312500000E+02
2000003,FIXEDTERM,20210426,7.4298294594062E-02,1.0164843750000E+02,1.0169531250000E+02
2000003,FIXEDTERM,20210427,7.1140165660333E-02,1.0164453125000E+02,1.0169531250000E+02
2000003,FIXEDTERM,20210428,5.1259416445499E-02,1.0166015625000E+02,1.0170703125000E+02
2000003,FIXEDTERM,20210429,8.3618126284047E-02,1.0162500000000E+02,1.0167187500000E+02
2000003,FIXEDTERM,20210430,8.0923267709682E-02,1.0176953125000E+02,1.0181640625000E+02
2000003,FIXEDTERM,20210503,6.8330894564818E-02,1.0176562500000E+02,1.0181640625000E+02
2000003,FIXEDTERM,20210504,8.4874704369200E-02,1.0174609375000E+02,1.0179296875000E+02
2000003,FIXEDTERM,20210505,7.4150088397530E-02,1.0175000000000E+02,1.0180078125000E+02
2000003,FIXEDTERM,20210506,9.0803659350305E-02,1.0173046875000E+02,1.0177734375000E+02
2000003,FIXEDTERM,20210507,7.6104293288250E-02,1.0173828125000E+02,1.0178906250000E+02
2000003,FIXEDTERM,20210510,6.5204090594772E-02,1.0173437500000E+02,1.0178515625000E+02
2000003,FIXEDTERM,20210511,6.8154204228499E-02,1.0172656250000E+02,1.0177734375000E+02
2000003,FIXEDTERM,20210512,8.5073940794345E-02,1.0170703125000E+02,1.0175390625000E+02
2000003,FIXEDTERM,20210513,6.6110050621546E-02,1.0171875000000E+02,1.0176953125000E+02
2000003,FIXEDTERM,20210514,9.1139720872443E-02,1.0169140625000E+02,1.0173828125000E+02
2000003,FIXEDTERM,20210517,6.3972803411183E-02,1.0170312500000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210518,6.0896330536911E-02,1.0169921875000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210519,6.3902318485339E-02,1.0169140625000E+02,1.0174218750000E+02
2000003,FIXEDTERM,20210520,5.2650735039612E-02,1.0169921875000E+02,1.0174609375000E+02
2000003,FIXEDTERM,20210521,5.9740411005294E-02,1.0168750000000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20210524,5.2374327936688E-02,1.0167968750000E+02,1.0172656250000E+02
2000003,FIXEDTERM,20210525,5.9546947057634E-02,1.0166796875000E+02,1.0171484375000E+02
2000003,FIXEDTERM,20210526,5.6384578494969E-02,1.0166406250000E+02,1.0171484375000E+02
2000003,FIXEDTERM,20210527,5.9448492272904E-02,1.0165625000000E+02,1.0170703125000E+02
2000003,FIXEDTERM,20210528,6.8619307560740E-02,1.0179687500000E+02,1.0184375000000E+02
2000003,FIXEDTERM,20210601,9.1542457865062E-02,1.0175390625000E+02,1.0180078125000E+02
2000003,FIXEDTERM,20210602,5.1827357588866E-02,1.0178906250000E+02,1.0183593750000E+02
2000003,FIXEDTERM,20210603,7.2136332615087E-02,1.0176171875000E+02,1.0181250000000E+02
2000003,FIXEDTERM,20210604,6.5276758518600E-02,1.0176562500000E+02,1.0181250000000E+02
2000003,FIXEDTERM,20210607,7.7875478834142E-02,1.0173828125000E+02,1.0178515625000E+02
2000003,FIXEDTERM,20210608,7.6866891776917E-02,1.0173437500000E+02,1.0178125000000E+02
2000003,FIXEDTERM,20210609,7.5852626445947E-02,1.0173046875000E+02,1.0177734375000E+02
2000003,FIXEDTERM,20210610,7.6814619163808E-02,1.0172265625000E+02,1.0177343750000E+02
2000003,FIXEDTERM,20210611,6.5856905065352E-02,1.0173046875000E+02,1.0177734375000E+02
2000003,FIXEDTERM,20210614,5.8667727114677E-02,1.0172265625000E+02,1.0176953125000E+02
2000003,FIXEDTERM,20210615,7.5676111262373E-02,1.0169921875000E+02,1.0175000000000E+02
2000003,FIXEDTERM,20210616,8.0686708871906E-02,1.0169140625000E+02,1.0173828125000E+02
2000003,FIXEDTERM,20210617,7.5615918409115E-02,1.0169140625000E+02,1.0173828125000E+02
2000003,FIXEDTERM,20210618,1.2730873097339E-01,1.0163671875000E+02,1.0168359375000E+02
2000003,FIXEDTERM,20210621,7.9584746583193E-02,1.0166796875000E+02,1.0171484375000E+02
2000003,FIXEDTERM,20210622,9.0850525931049E-02,1.0165234375000E+02,1.0169921875000E+02
2000003,FIXEDTERM,20210623,1.0218365620243E-01,1.0163671875000E+02,1.0168359375000E+02
2000003,FIXEDTERM,20210624,1.0119890059581E-01,1.0163281250000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20210625,1.1263063215925E-01,1.0161718750000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20210628,9.7201299445294E-02,1.0161718750000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20210629,9.6186991654100E-02,1.0161328125000E+02,1.0166015625000E+02
2000003,FIXEDTERM,20210630,9.2317821178466E-02,1.0200781250000E+02,1.0205468750000E+02
2000003,FIXEDTERM,20210701,9.4586159346436E-02,1.0200000000000E+02,1.0204687500000E+02
2000003,FIXEDTERM,20210702,8.9127765981954E-02,1.0200000000000E+02,1.0204687500000E+02
2000003,FIXEDTERM,20210706,7.4816026801850E-02,1.0199218750000E+02,1.0203906250000E+02
2000003,FIXEDTERM,20210707,9.2767609916810E-02,1.0196875000000E+02,1.0201562500000E+02
2000003,FIXEDTERM,20210708,9.1146907291499E-02,1.0196484375000E+02,1.0201171875000E+02
2000003,FIXEDTERM,20210709,1.1319555621604E-01,1.0193750000000E+02,1.0198437500000E+02
2000003,FIXEDTERM,20210712,1.0049116350509E-01,1.0193359375000E+02,1.0198046875000E+02
2000003,FIXEDTERM,20210713,1.0685228191036E-01,1.0192187500000E+02,1.0196875000000E+02
2000003,FIXEDTERM,20210714,9.7238095606332E-02,1.0192578125000E+02,1.0197265625000E+02
2000003,FIXEDTERM,20210715,9.5597597320771E-02,1.0192187500000E+02,1.0196875000000E+02
2000003,FIXEDTERM,20210716,1.1005145100472E-01,1.0190234375000E+02,1.0194921875000E+02
2000003,FIXEDTERM,20210719,9.3001197715223E-02,1.0190234375000E+02,1.0194921875000E+02
2000003,FIXEDTERM,20210720,9.1324549187654E-02,1.0189843750000E+02,1.0194531250000E+02
2000003,FIXEDTERM,20210721,9.7806947241102E-02,1.0188671875000E+02,1.0193359375000E+02
2000003,FIXEDTERM,20210722,9.2038094880322E-02,1.0188671875000E+02,1.0193359375000E+02
2000003,FIXEDTERM,20210723,8.2127627766045E-02,1.0189062500000E+02,1.0193750000000E+02
2000003,FIXEDTERM,20210726,7.2767962195043E-02,1.0188281250000E+02,1.0192968750000E+02
2000003,FIXEDTERM,20210727,7.9309686013011E-02,1.0187109375000E+02,1.0191796875000E+02
2000003,FIXEDTERM,20210728,7.7552448669385E-02,1.0186718750000E+02,1.0191406250000E+02
2000003,FIXEDTERM,20210729,7.9966237241468E-02,1.0185937500000E+02,1.0190625000000E+02
2000003,FIXEDTERM,20210730,5.9173171577407E-02,1.0192187500000E+02,1.0196875000000E+02
2000003,FIXEDTERM,20210802,3.9545726033859E-02,1.0192578125000E+02,1.0197265625000E+02
2000003,FIXEDTERM,20210803,4.2018453436713E-02,1.0191796875000E+02,1.0196484375000E+02
2000003,FIXEDTERM,20210804,4.8398005151702E-02,1.0190625000000E+02,1.0195312500000E+02
2000003,FIXEDTERM,20210805,5.8717823099743E-02,1.0189062500000E+02,1.0193750000000E+02
2000003,FIXEDTERM,20210806,7.6928058421109E-02,1.0186718750000E+02,1.0191406250000E+02
2000003,FIXEDTERM,20210809,8.2816592040766E-02,1.0184375000000E+02,1.0189453125000E+02
2000003,FIXEDTERM,20210810,8.7442139531208E-02,1.0183593750000E+02,1.0188281250000E+02
2000003,FIXEDTERM,20210811,8.6136178682739E-02,1.0183203125000E+02,1.0187890625000E+02
2000003,FIXEDTERM,20210812,8.8805989266857E-02,1.0182421875000E+02,1.0187109375000E+02
2000003,FIXEDTERM,20210813,1.0747124355792E-01,1.0180078125000E+02,1.0184765625000E+02
2000003,FIXEDTERM,20210816,9.1580845085208E-02,1.0180078125000E+02,1.0184765625000E+02
2000003,FIXEDTERM,20210817,9.4305036271961E-02,1.0179296875000E+02,1.0183984375000E+02
2000003,FIXEDTERM,20210818,7.2731384680387E-02,1.0180859375000E+02,1.0185546875000E+02
2000003,FIXEDTERM,20210819,6.7289143841382E-02,1.0180859375000E+02,1.0185546875000E+02
2000003,FIXEDTERM,20210820,8.2192390416354E-02,1.0178906250000E+02,1.0183593750000E+02
2000003,FIXEDTERM,20210823,6.9867724509698E-02,1.0178515625000E+02,1.0183203125000E+02
2000003,FIXEDTERM,20210824,7.2583568446694E-02,1.0177734375000E+02,1.0182421875000E+02
2000003,FIXEDTERM,20210825,8.3587273427777E-02,1.0176171875000E+02,1.0180859375000E+02
2000003,FIXEDTERM,20210826,8.6360220385241E-02,1.0175390625000E+02,1.0180078125000E+02
2000003,FIXEDTERM,20210827,9.3310629021160E-02,1.0174218750000E+02,1.0178906250000E+02
2000003,FIXEDTERM,20210830,8.0825999457918E-02,1.0173828125000E+02,1.0178515625000E+02
2000003,FIXEDTERM,20210831,1.1563346974992E-01,1.0173437500000E+02,1.0178125000000E+02
2000003,FIXEDTERM,20210901,1.1469202006339E-01,1.0173046875000E+02,1.0177734375000E+02
2000003,FIXEDTERM,20210902,1.0986752492861E-01,1.0173046875000E+02,1.0177734375000E+02
2000003,FIXEDTERM,20210903,1.2834924252640E-01,1.0170703125000E+02,1.0175390625000E+02
2000003,FIXEDTERM,20210907,1.1679718034006E-01,1.0169921875000E+02,1.0174609375000E+02
2000003,FIXEDTERM,20210908,1.1584047194706E-01,1.0169531250000E+02,1.0174218750000E+02
2000003,FIXEDTERM,20210909,1.1487837923825E-01,1.0169140625000E+02,1.0173828125000E+02
2000003,FIXEDTERM,20210910,1.2977464114751E-01,1.0167187500000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210913,1.1897445495242E-01,1.0166796875000E+02,1.0171484375000E+02
2000003,FIXEDTERM,20210914,1.1399646111204E-01,1.0166796875000E+02,1.0171484375000E+02
2000003,FIXEDTERM,20210915,1.1703509765148E-01,1.0166015625000E+02,1.0170703125000E+02
2000003,FIXEDTERM,20210916,8.1772333876222E-02,1.0168750000000E+02,1.0173828125000E+02
2000003,FIXEDTERM,20210917,9.4846571039084E-02,1.0167187500000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210920,8.1485377799674E-02,1.0166796875000E+02,1.0171875000000E+02
2000003,FIXEDTERM,20210921,5.7888001815491E-02,1.0168750000000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20210922,7.5184067323758E-02,1.0166406250000E+02,1.0171484375000E+02
2000003,FIXEDTERM,20210923,8.6410503184936E-02,1.0164843750000E+02,1.0169921875000E+02
2000003,FIXEDTERM,20210924,9.3575865269632E-02,1.0163671875000E+02,1.0168750000000E+02
2000003,FIXEDTERM,20210927,8.6172705440845E-02,1.0162890625000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20210928,9.5511526631448E-02,1.0161718750000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20210929,9.0241463075620E-02,1.0161718750000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20210930,1.0020542449954E-01,1.0175000000000E+02,1.0179687500000E+02
2000003,FIXEDTERM,20211001,1.0311643241502E-01,1.0174218750000E+02,1.0178906250000E+02
2000003,FIXEDTERM,20211004,9.8300402822106E-02,1.0173046875000E+02,1.0178125000000E+02
2000003,FIXEDTERM,20211005,9.9283642634095E-02,1.0172656250000E+02,1.0177343750000E+02
2000003,FIXEDTERM,20211006,1.0615356442633E-01,1.0171484375000E+02,1.0176171875000E+02
2000003,FIXEDTERM,20211007,1.0716441425940E-01,1.0170703125000E+02,1.0175781250000E+02
2000003,FIXEDTERM,20211008,1.2789795827149E-01,1.0168359375000E+02,1.0173046875000E+02
2000003,FIXEDTERM,20211012,1.1629316231030E-01,1.0167578125000E+02,1.0172265625000E+02
2000003,FIXEDTERM,20211013,1.0135318996554E-01,1.0168359375000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20211014,1.1841355159827E-01,1.0166406250000E+02,1.0171093750000E+02
2000003,FIXEDTERM,20211015,1.2551698023747E-01,1.0165234375000E+02,1.0169921875000E+02
2000003,FIXEDTERM,20211018,1.2678580172597E-01,1.0163671875000E+02,1.0168359375000E+02
2000003,FIXEDTERM,20211019,1.2585713443695E-01,1.0163281250000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20211020,1.2492307307838E-01,1.0162890625000E+02,1.0167578125000E+02
2000003,FIXEDTERM,20211021,1.2807686310763E-01,1.0162109375000E+02,1.0166796875000E+02
2000003,FIXEDTERM,20211022,1.1072382107558E-01,1.0163281250000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20211025,1.1188768746399E-01,1.0161718750000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20211026,1.1297247347602E-01,1.0160937500000E+02,1.0166015625000E+02
2000003,FIXEDTERM,20211027,1.2239558026985E-01,1.0159765625000E+02,1.0164453125000E+02
2000003,FIXEDTERM,20211028,1.5904169721429E-01,1.0155859375000E+02,1.0160546875000E+02
2000003,FIXEDTERM,20211029,1.7921650054926E-01,1.0180468750000E+02,1.0185156250000E+02
2000003,FIXEDTERM,20211101,1.6448541151345E-01,1.0180468750000E+02,1.0185156250000E+02
2000003,FIXEDTERM,20211102,1.5170648101054E-01,1.0181250000000E+02,1.0185937500000E+02
2000003,FIXEDTERM,20211103,1.8550191056180E-01,1.0177343750000E+02,1.0182031250000E+02
2000003,FIXEDTERM,20211104,1.5516742742748E-01,1.0179687500000E+02,1.0184765625000E+02
2000003,FIXEDTERM,20211105,1.7157008987017E-01,1.0177734375000E+02,1.0182421875000E+02
2000003,FIXEDTERM,20211108,1.5432356642633E-01,1.0177734375000E+02,1.0182812500000E+02
2000003,FIXEDTERM,20211109,1.6695571441709E-01,1.0176171875000E+02,1.0180859375000E+02
2000003,FIXEDTERM,20211110,2.0543364011017E-01,1.0171875000000E+02,1.0176562500000E+02
2000003,FIXEDTERM,20211112,1.8535409745772E-01,1.0172656250000E+02,1.0177734375000E+02
2000003,FIXEDTERM,20211115,1.8798427982004E-01,1.0171093750000E+02,1.0175781250000E+02
2000003,FIXEDTERM,20211116,1.9492123155139E-01,1.0169921875000E+02,1.0174609375000E+02
2000003,FIXEDTERM,20211117,1.6549609645510E-01,1.0173437500000E+02,1.0175781250000E+02
2000003,FIXEDTERM,20211118,1.6835073835302E-01,1.0173437500000E+02,1.0174218750000E+02
2000003,FIXEDTERM,20211119,1.8342585536220E-01,1.0170312500000E+02,1.0173437500000E+02
2000003,FIXEDTERM,20211122,2.0456254244928E-01,1.0167187500000E+02,1.0169531250000E+02
2000003,FIXEDTERM,20211123,1.9934140277170E-01,1.0167187500000E+02,1.0169531250000E+02
2000003,FIXEDTERM,20211124,2.3125231771095E-01,1.0163281250000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20211126,2.2087296867519E-01,1.0164062500000E+02,1.0165625000000E+02
2000003,FIXEDTERM,20211129,2.0088297770543E-01,1.0164062500000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20211130,2.6590395532152E-01,1.0171875000000E+02,1.0174218750000E+02
2000003,FIXEDTERM,20211201,2.6506480350478E-01,1.0171093750000E+02,1.0174218750000E+02
2000003,FIXEDTERM,20211202,3.0691051886514E-01,1.0167187500000E+02,1.0168750000000E+02
2000003,FIXEDTERM,20211203,3.1785780541260E-01,1.0165625000000E+02,1.0167187500000E+02
2000003,FIXEDTERM,20211206,3.3144182189165E-01,1.0162500000000E+02,1.0164843750000E+02
2000003,FIXEDTERM,20211207,3.7408691976774E-01,1.0157812500000E+02,1.0160156250000E+02
2000003,FIXEDTERM,20211208,3.4983919982189E-01,1.0160156250000E+02,1.0161718750000E+02
2000003,FIXEDTERM,20211209,3.2941978068692E-01,1.0161718750000E+02,1.0163281250000E+02
2000003,FIXEDTERM,20211210,3.1682833897193E-01,1.0162500000000E+02,1.0164062500000E+02
2000003,FIXEDTERM,20211213,2.8663789835165E-01,1.0163281250000E+02,1.0166406250000E+02
2000003,FIXEDTERM,20211214,3.0188337812326E-01,1.0162500000000E+02,1.0163281250000E+02
2000003,FIXEDTERM,20211215,3.1319194237626E-01,1.0160156250000E+02,1.0162500000000E+02
2000003,FIXEDTERM,20211216,3.1245217194697E-01,1.0159375000000E+02,1.0162500000000E+02
2000003,FIXEDTERM,20211217,2.9956023265688E-01,1.0160156250000E+02,1.0163281250000E+02
2000003,FIXEDTERM,20211220,3.0128106047976E-01,1.0158593750000E+02,1.0161718750000E+02
2000003,FIXEDTERM,20211221,3.2507659747043E-01,1.0155468750000E+02,1.0159375000000E+02
2000003,FIXEDTERM,20211222,3.2024943386034E-01,1.0156250000000E+02,1.0158593750000E+02
2000003,FIXEDTERM,20211223,3.1539420592337E-01,1.0156250000000E+02,1.0158593750000E+02
2000003,FIXEDTERM,20211227,3.4572741003474E-01,1.0151562500000E+02,1.0153906250000E+02
2000003,FIXEDTERM,20211228,3.5342485005830E-01,1.0150000000000E+02,1.0153125000000E+02
2000003,FIXEDTERM,20211229,3.6536526702728E-01,1.0148437500000E+02,1.0151562500000E+02
2000003,FIXEDTERM,20211230,3.7316892944891E-01,1.0147656250000E+02,1.0150000000000E+02
2000003,FIXEDTERM,20211231,4.4703086982934E-01,1.0166406250000E+02,1.0167968750000E+02
2000003,FIXEDTERM,20220103,4.2151850812048E-01,1.0167187500000E+02,1.0169531250000E+02
2000003,FIXEDTERM,20220104,4.1292153839133E-01,1.0167187500000E+02,1.0170312500000E+02
2000003,FIXEDTERM,20220105,4.5126070212266E-01,1.0164062500000E+02,1.0164843750000E+02
2000003,FIXEDTERM,20220106,4.8982825063236E-01,1.0159375000000E+02,1.0160937500000E+02
2000003,FIXEDTERM,20220107,4.7346627181601E-01,1.0160937500000E+02,1.0161718750000E+02
2000003,FIXEDTERM,20220110,4.8738768040077E-01,1.0157812500000E+02,1.0159375000000E+02
2000003,FIXEDTERM,20220111,4.9473724167761E-01,1.0157031250000E+02,1.0157812500000E+02
2000003,FIXEDTERM,20220112,5.0612496272960E-01,1.0155468750000E+02,1.0156250000000E+02
2000003,FIXEDTERM,20220113,4.9754151963288E-01,1.0155468750000E+02,1.0157031250000E+02
2000003,FIXEDTERM,20220114,5.5321997749567E-01,1.0149218750000E+02,1.0151562500000E+02
2000003,FIXEDTERM,20220118,5.7585784457245E-01,1.0146093750000E+02,1.0146875000000E+02
2000003,FIXEDTERM,20220119,5.7140085406264E-01,1.0145312500000E+02,1.0147656250000E+02
2000003,FIXEDTERM,20220120,5.8328387178469E-01,1.0143750000000E+02,1.0146093750000E+02
2000003,FIXEDTERM,20220121,5.8292582183094E-01,1.0142968750000E+02,1.0146093750000E+02
